#chan	code	gain	offset	innse	comment
   0	   0	81.4	81.4	 691	OK
   1	   0	85.8	85.8	 636	OK
   2	   0	90.6	90.6	 652	OK
   3	   0	81.7	81.7	 665	OK
   4	   0	74.0	74.0	 692	OK
   5	   0	85.3	85.3	 646	OK
   6	   0	84.0	84.0	 682	OK
   7	   0	80.2	80.2	 651	OK
   8	   0	84.9	84.9	 644	OK
   9	   0	85.1	85.1	 665	OK
  10	   0	83.5	83.5	 671	OK
  11	   0	88.7	88.7	 639	OK
  12	   0	85.0	85.0	 671	OK
  13	   0	79.1	79.1	 700	OK
  14	   0	84.0	84.0	 645	OK
  15	   0	83.2	83.2	 657	OK
  16	   0	80.5	80.5	 671	OK
  17	   0	81.1	81.1	 672	OK
  18	   0	77.4	77.4	 705	OK
  19	   0	79.7	79.7	 703	OK
  20	   0	85.9	85.9	 680	OK
  21	   0	76.6	76.6	 688	OK
  22	   0	82.6	82.6	 670	OK
  23	   0	81.3	81.3	 675	OK
  24	   0	85.3	85.3	 683	OK
  25	   0	88.6	88.6	 658	OK
  26	   0	84.0	84.0	 662	OK
  27	   0	81.6	81.6	 705	OK
  28	   0	79.4	79.4	 685	OK
  29	   0	80.7	80.7	 735	OK
  30	   0	79.0	79.0	 708	OK
  31	   0	79.5	79.5	 707	OK
  32	   0	83.5	83.5	 696	OK
  33	   0	82.2	82.2	 702	OK
  34	   0	81.5	81.5	 709	OK
  35	   0	85.6	85.6	 667	OK
  36	   0	75.3	75.3	 721	OK
  37	   0	85.4	85.4	 701	OK
  38	   0	85.6	85.6	 689	OK
  39	   0	83.0	83.0	 687	OK
  40	   0	80.8	80.8	 706	OK
  41	   0	83.4	83.4	 717	OK
  42	   0	87.3	87.3	 695	OK
  43	   0	84.5	84.5	 704	OK
  44	   0	86.0	86.0	 679	OK
  45	   0	83.3	83.3	 690	OK
  46	   0	84.4	84.4	 689	OK
  47	   0	84.7	84.7	 688	OK
  48	   0	86.2	86.2	 700	OK
  49	   0	81.8	81.8	 737	OK
  50	   0	84.1	84.1	 719	OK
  51	   0	85.8	85.8	 697	OK
  52	   0	82.1	82.1	 738	OK
