#chan	code	gain	offset	innse	comment
   0	   0	80.3	80.3	 726	OK
   1	   0	80.5	80.5	 708	OK
   2	   0	79.0	79.0	 694	OK
   3	   0	79.2	79.2	 698	OK
   4	   0	72.4	72.4	 762	OK
   5	   0	76.6	76.6	 677	OK
   6	   0	76.2	76.2	 738	OK
   7	   0	72.6	72.6	 702	OK
   8	   0	81.6	81.6	 698	OK
   9	   0	73.8	73.8	 732	OK
  10	   0	77.4	77.4	 704	OK
  11	   0	74.7	74.7	 717	OK
  12	   0	76.9	76.9	 713	OK
  13	   0	77.6	77.6	 730	OK
  14	   0	77.6	77.6	 686	OK
  15	   0	82.2	82.2	 679	OK
  16	   0	82.1	82.1	 668	OK
  17	   0	81.3	81.3	 712	OK
  18	   0	75.9	75.9	 712	OK
  19	   0	81.2	81.2	 688	OK
  20	   0	79.6	79.6	 730	OK
  21	   0	78.9	78.9	 680	OK
  22	   0	76.6	76.6	 695	OK
  23	   0	75.3	75.3	 725	OK
  24	   0	84.0	84.0	 728	OK
  25	   0	75.1	75.1	 777	OK
  26	   0	75.6	75.6	 753	OK
  27	   0	78.4	78.4	 781	OK
  28	   0	79.2	79.2	 768	OK
  29	   0	82.9	82.9	 735	OK
  30	   0	73.0	73.0	 798	OK
  31	   0	75.6	75.6	 775	OK
  32	   0	79.2	79.2	 743	OK
  33	   0	72.8	72.8	 760	OK
  34	   0	83.4	83.4	 691	OK
  35	   0	79.2	79.2	 707	OK
  36	   0	76.8	76.8	 762	OK
  37	   0	78.3	78.3	 755	OK
  38	   0	80.8	80.8	 730	OK
  39	   0	75.5	75.5	 712	OK
  40	   0	87.9	87.9	 722	OK
  41	   0	79.3	79.3	 754	OK
  42	   0	77.3	77.3	 748	OK
  43	   0	75.3	75.3	 786	OK
  44	   0	77.3	77.3	 723	OK
  45	   0	86.8	86.8	 704	OK
  46	   0	83.2	83.2	 709	OK
  47	   0	73.8	73.8	 759	OK
  48	   0	76.1	76.1	 737	OK
  49	   0	79.4	79.4	 774	OK
  50	   0	77.8	77.8	 787	OK
  51	   0	80.4	80.4	 718	OK
  52	   0	79.6	79.6	 767	OK
  53	   0	80.1	80.1	 755	OK
  54	   0	77.8	77.8	 798	OK
  55	   0	79.0	79.0	 739	OK
  56	   0	78.5	78.5	 759	OK
  57	   0	81.2	81.2	 763	OK
  58	   0	77.1	77.1	 768	OK
  59	   0	80.0	80.0	 748	OK
  60	   0	75.0	75.0	 809	OK
  61	   0	76.0	76.0	 775	OK
  62	   0	77.3	77.3	 762	OK
  63	   0	76.9	76.9	 791	OK
  64	   0	77.7	77.7	 747	OK
  65	   0	78.1	78.1	 789	OK
  66	   0	79.2	79.2	 768	OK
  67	   0	84.9	84.9	 735	OK
  68	   0	79.5	79.5	 767	OK
  69	   0	76.3	76.3	 767	OK
  70	   0	76.3	76.3	 798	OK
  71	   0	82.6	82.6	 746	OK
  72	   0	73.3	73.3	 811	OK
  73	   0	80.0	80.0	 806	OK
  74	   0	78.3	78.3	 775	OK
  75	   0	80.8	80.8	 778	OK
  76	   0	83.8	83.8	 769	OK
  77	   0	70.6	70.6	 765	OK
  78	   0	74.3	74.3	 795	OK
  79	   0	80.8	80.8	 738	OK
  80	   0	79.6	79.6	 749	OK
  81	   0	79.2	79.2	 755	OK
  82	   0	78.5	78.5	 728	OK
  83	   0	69.8	69.8	 835	OK
  84	   0	78.4	78.4	 741	OK
  85	   0	81.6	81.6	 767	OK
  86	   0	83.7	83.7	 757	OK
  87	   0	78.0	78.0	 767	OK
  88	   0	73.5	73.5	 748	OK
  89	   0	70.5	70.5	 781	OK
  90	   0	77.4	77.4	 735	OK
  91	   0	72.7	72.7	 779	OK
  92	   0	75.8	75.8	 761	OK
  93	   0	78.0	78.0	 736	OK
  94	   0	74.2	74.2	 756	OK
  95	   0	75.0	75.0	 719	OK
  96	   0	74.0	74.0	 741	OK
  97	   0	79.2	79.2	 718	OK
  98	   0	71.0	71.0	 817	OK
  99	   0	75.5	75.5	 732	OK
 100	   0	75.4	75.4	 780	OK
 101	   0	77.7	77.7	 728	OK
 102	   0	79.4	79.4	 758	OK
 103	   0	73.0	73.0	 768	OK
 104	   0	81.3	81.3	 743	OK
 105	   0	77.6	77.6	 765	OK
 106	   0	76.9	76.9	 765	OK
 107	   0	77.7	77.7	 773	OK
 108	   0	78.1	78.1	 739	OK
 109	   0	70.3	70.3	 826	OK
 110	   0	71.3	71.3	 775	OK
 111	   0	78.8	78.8	 728	OK
 112	   0	83.9	83.9	 731	OK
 113	   0	81.7	81.7	 787	OK
 114	   0	80.2	80.2	 747	OK
 115	   0	78.8	78.8	 771	OK
 116	   0	81.6	81.6	 713	OK
 117	   0	80.3	80.3	 749	OK
 118	   0	84.3	84.3	 730	OK
 119	   0	80.5	80.5	 750	OK
 120	   0	76.8	76.8	 723	OK
