#chan	code	gain	offset	innse	comment
   0	8000	92.4	92.4	 540	partbonded
   1	   0	95.8	95.8	 677	OK
   2	1000	93.0	93.0	 473	unbonded
   3	   0	92.4	92.4	 675	OK
   4	   0	92.1	92.1	 646	OK
   5	1000	97.4	97.4	 496	unbonded
   6	   0	96.3	96.3	 620	OK
   7	   0	91.5	91.5	 616	OK
   8	4000	93.3	93.3	 689	high noise
   9	   0	97.4	97.4	 603	OK
  10	4000	96.4	96.4	 686	high noise
  11	4000	89.1	89.1	 787	high noise
  12	   0	88.2	88.2	 552	OK
  13	   0	85.7	85.7	 553	OK
  14	   0	100.0	100.0	 590	OK
  15	   0	96.9	96.9	 625	OK
  16	4000	96.6	96.6	 730	high noise
  17	   0	95.6	95.6	 598	OK
  18	   0	90.8	90.8	 665	OK
  19	   0	96.4	96.4	 566	OK
  20	   0	98.7	98.7	 568	OK
  21	   0	92.9	92.9	 627	OK
  22	1000	97.0	97.0	 504	unbonded
  23	1000	92.5	92.5	 477	unbonded
  24	   0	92.5	92.5	 594	OK
  25	   0	97.1	97.1	 545	OK
  26	   0	93.4	93.4	 677	OK
  27	   0	98.8	98.8	 559	OK
  28	4000	84.4	84.4	 742	high noise
  29	   0	90.0	90.0	 599	OK
  30	   0	90.6	90.6	 612	OK
  31	   0	92.9	92.9	 597	OK
  32	1000	103.3	103.3	 532	unbonded
  33	   0	100.0	100.0	 653	OK
  34	   0	98.6	98.6	 587	OK
  35	   0	98.1	98.1	 605	OK
  36	4000	88.2	88.2	 715	high noise
  37	4000	91.9	91.9	 722	high noise
  38	4000	92.3	92.3	 769	high noise
  39	1000	95.3	95.3	 493	unbonded
  40	4000	96.1	96.1	 690	high noise
  41	1000	97.5	97.5	 514	unbonded
  42	   0	96.8	96.8	 641	OK
  43	   0	96.7	96.7	 671	OK
  44	1000	99.2	99.2	 352	unbonded
  45	   0	93.3	93.3	 582	OK
  46	   0	90.5	90.5	 624	OK
  47	4000	101.6	101.6	 720	high noise
  48	   0	98.0	98.0	 549	OK
  49	   0	97.7	97.7	 648	OK
  50	   0	100.2	100.2	 614	OK
  51	1000	97.5	97.5	 525	unbonded
  52	1000	97.4	97.4	 426	unbonded
  53	1000	96.6	96.6	 534	unbonded
