#chan	code	gain	offset	innse	comment
   0	4000	79.0	79.0	 862	high noise
   1	   0	79.7	79.7	 766	OK
   2	   0	86.2	86.2	 769	OK
   3	   0	86.6	86.6	 765	OK
   4	   0	83.3	83.3	 627	OK
   5	   0	82.9	82.9	 759	OK
   6	   0	87.6	87.6	 689	OK
   7	   0	85.2	85.2	 716	OK
   8	   0	87.7	87.7	 699	OK
   9	   0	86.0	86.0	 664	OK
  10	   0	86.5	86.5	 798	OK
  11	   0	84.6	84.6	 657	OK
  12	   0	86.6	86.6	 654	OK
  13	   0	90.5	90.5	 622	OK
  14	   0	78.1	78.1	 673	OK
  15	   0	84.5	84.5	 655	OK
  16	4000	92.5	92.5	 848	high noise
  17	   0	85.3	85.3	 629	OK
  18	   0	87.9	87.9	 718	OK
  19	   0	89.9	89.9	 726	OK
  20	   0	87.1	87.1	 770	OK
  21	   0	81.4	81.4	 812	OK
  22	   0	86.9	86.9	 610	OK
  23	   0	99.7	99.7	 710	OK
  24	   0	93.1	93.1	 704	OK
  25	   0	83.1	83.1	 648	OK
  26	   0	84.7	84.7	 603	OK
  27	   0	85.0	85.0	 712	OK
  28	   0	84.0	84.0	 742	OK
  29	   0	91.2	91.2	 777	OK
  30	   0	85.1	85.1	 605	OK
  31	   0	86.3	86.3	 621	OK
  32	4000	84.9	84.9	 816	high noise
  33	   0	91.2	91.2	 626	OK
  34	   0	88.4	88.4	 791	OK
  35	   0	86.4	86.4	 741	OK
  36	   0	86.6	86.6	 705	OK
  37	   0	83.8	83.8	 743	OK
  38	   0	85.3	85.3	 697	OK
  39	4000	86.7	86.7	 830	high noise
  40	   0	86.6	86.6	 641	OK
  41	   0	93.6	93.6	 696	OK
  42	   0	85.4	85.4	 590	OK
  43	4000	93.8	93.8	 827	high noise
  44	   0	82.8	82.8	 643	OK
  45	   0	86.9	86.9	 714	OK
  46	   0	85.6	85.6	 690	OK
  47	   0	86.1	86.1	 689	OK
  48	   0	95.5	95.5	 684	OK
  49	   0	85.1	85.1	 724	OK
  50	   0	87.2	87.2	 793	OK
  51	   0	85.8	85.8	 617	OK
  52	   0	88.4	88.4	 715	OK
  53	   0	87.1	87.1	 713	OK
  54	   0	90.3	90.3	 766	OK
  55	   0	92.6	92.6	 662	OK
  56	   0	90.0	90.0	 738	OK
  57	   0	85.3	85.3	 804	OK
  58	4000	89.9	89.9	 814	high noise
  59	   0	88.9	88.9	 753	OK
  60	   0	85.2	85.2	 718	OK
  61	   0	86.7	86.7	 700	OK
  62	   0	83.3	83.3	 611	OK
  63	4000	86.8	86.8	 870	high noise
  64	   0	93.6	93.6	 718	OK
  65	   0	94.8	94.8	 679	OK
  66	   0	86.1	86.1	 678	OK
  67	   0	93.8	93.8	 596	OK
  68	   0	85.8	85.8	 735	OK
  69	   0	84.1	84.1	 792	OK
  70	   0	83.9	83.9	 753	OK
  71	   0	87.6	87.6	 811	OK
  72	   0	93.0	93.0	 667	OK
  73	   0	89.8	89.8	 578	OK
  74	   0	86.2	86.2	 680	OK
  75	   0	85.3	85.3	 742	OK
  76	   0	86.0	86.0	 804	OK
  77	   0	88.3	88.3	 591	OK
  78	   0	87.1	87.1	 748	OK
  79	   0	82.6	82.6	 624	OK
  80	   0	85.0	85.0	 796	OK
  81	   0	90.3	90.3	 663	OK
  82	   0	89.0	89.0	 703	OK
  83	1000	80.8	80.8	 481	unbonded
  84	4000	82.4	82.4	 819	high noise
  85	   0	83.8	83.8	 767	OK
  86	   0	92.0	92.0	 621	OK
  87	   0	93.2	93.2	 666	OK
  88	   0	91.3	91.3	 709	OK
  89	   0	82.5	82.5	 688	OK
  90	   0	88.2	88.2	 804	OK
  91	   0	81.7	81.7	 729	OK
  92	   0	86.3	86.3	 693	OK
  93	   0	92.5	92.5	 714	OK
  94	   0	83.9	83.9	 680	OK
  95	   0	84.6	84.6	 685	OK
  96	   0	93.9	93.9	 628	OK
  97	   0	91.5	91.5	 745	OK
  98	   0	88.5	88.5	 728	OK
  99	   0	87.9	87.9	 798	OK
 100	   0	88.9	88.9	 629	OK
 101	   0	85.0	85.0	 662	OK
 102	   0	85.7	85.7	 605	OK
 103	   0	93.2	93.2	 772	OK
 104	4000	86.8	86.8	 846	high noise
 105	   0	84.4	84.4	 717	OK
 106	4000	84.4	84.4	 863	high noise
 107	   0	87.7	87.7	 631	OK
 108	   0	83.1	83.1	 663	OK
 109	   0	87.5	87.5	 669	OK
 110	   0	85.2	85.2	 642	OK
 111	   0	91.1	91.1	 686	OK
 112	   0	92.5	92.5	 698	OK
 113	   0	85.4	85.4	 785	OK
 114	   0	86.6	86.6	 606	OK
 115	   0	83.9	83.9	 580	OK
 116	   0	86.8	86.8	 762	OK
 117	   0	87.4	87.4	 636	OK
 118	   0	81.1	81.1	 692	OK
 119	   0	90.1	90.1	 783	OK
 120	   0	81.5	81.5	 590	OK
 121	   0	83.6	83.6	 761	OK
 122	   0	89.8	89.8	 667	OK
 123	   0	87.0	87.0	 672	OK
 124	   0	85.0	85.0	 771	OK
 125	   0	89.3	89.3	 682	OK
 126	   0	77.7	77.7	 582	OK
 127	   0	86.5	86.5	 779	OK
 128	   0	91.1	91.1	 717	OK
 129	   0	93.2	93.2	 682	OK
 130	4000	84.5	84.5	 798	high noise
 131	   0	87.7	87.7	 793	OK
 132	   0	88.2	88.2	 778	OK
 133	4000	83.6	83.6	 826	high noise
 134	   0	87.8	87.8	 549	OK
 135	   0	86.8	86.8	 648	OK
 136	   0	85.3	85.3	 713	OK
 137	   0	83.8	83.8	 718	OK
 138	   0	86.3	86.3	 693	OK
 139	   0	97.3	97.3	 709	OK
 140	   0	86.2	86.2	 642	OK
 141	1000	92.4	92.4	 523	unbonded
 142	   0	88.8	88.8	 733	OK
 143	   0	87.9	87.9	 663	OK
 144	   0	90.9	90.9	 657	OK
 145	   0	94.2	94.2	 783	OK
 146	   0	93.5	93.5	 547	OK
 147	   0	89.4	89.4	 743	OK
 148	   0	85.6	85.6	 747	OK
 149	   0	84.2	84.2	 556	OK
 150	4000	89.9	89.9	 807	high noise
 151	   0	89.9	89.9	 767	OK
 152	   0	85.2	85.2	 705	OK
 153	   0	85.7	85.7	 595	OK
 154	   0	87.4	87.4	 618	OK
 155	   0	85.8	85.8	 674	OK
 156	   0	92.3	92.3	 720	OK
 157	   0	94.3	94.3	 720	OK
 158	   0	95.9	95.9	 757	OK
 159	   0	89.4	89.4	 634	OK
 160	   0	92.6	92.6	 565	OK
 161	   0	92.3	92.3	 638	OK
 162	   0	89.8	89.8	 684	OK
 163	1000	93.8	93.8	 499	unbonded
 164	   0	86.3	86.3	 733	OK
 165	   0	94.1	94.1	 604	OK
 166	   0	90.3	90.3	 727	OK
 167	   0	78.9	78.9	 697	OK
 168	4000	83.6	83.6	 818	high noise
 169	   0	92.0	92.0	 775	OK
 170	   0	98.7	98.7	 666	OK
 171	   0	91.9	91.9	 697	OK
 172	   0	95.0	95.0	 709	OK
 173	   0	85.5	85.5	 548	OK
 174	   0	92.1	92.1	 791	OK
 175	   0	91.9	91.9	 653	OK
 176	   0	89.1	89.1	 762	OK
 177	   0	87.3	87.3	 562	OK
 178	   0	87.1	87.1	 684	OK
 179	   0	89.8	89.8	 590	OK
 180	4000	93.6	93.6	 851	high noise
 181	   0	92.7	92.7	 611	OK
 182	   0	97.5	97.5	 666	OK
 183	   0	91.1	91.1	 718	OK
 184	   0	91.6	91.6	 744	OK
 185	   0	93.4	93.4	 607	OK
 186	   0	89.3	89.3	 771	OK
 187	   0	94.2	94.2	 661	OK
 188	   0	91.7	91.7	 681	OK
 189	   0	96.9	96.9	 688	OK
 190	   0	89.6	89.6	 695	OK
 191	   0	87.8	87.8	 592	OK
 192	   0	88.5	88.5	 639	OK
 193	   0	90.2	90.2	 697	OK
 194	   0	89.5	89.5	 674	OK
 195	   0	95.2	95.2	 754	OK
 196	   0	92.7	92.7	 721	OK
 197	   0	97.1	97.1	 703	OK
 198	   0	86.9	86.9	 738	OK
 199	   0	90.4	90.4	 709	OK
 200	   0	100.9	100.9	 706	OK
 201	   0	92.2	92.2	 646	OK
 202	   0	91.6	91.6	 612	OK
 203	   0	90.8	90.8	 682	OK
 204	   0	90.2	90.2	 739	OK
 205	   0	94.6	94.6	 619	OK
 206	   0	87.7	87.7	 659	OK
 207	   0	82.9	82.9	 725	OK
 208	   0	97.8	97.8	 646	OK
 209	   0	89.2	89.2	 716	OK
 210	   0	91.9	91.9	 714	OK
 211	   0	89.9	89.9	 707	OK
 212	   0	90.7	90.7	 738	OK
 213	   0	92.6	92.6	 705	OK
 214	   0	91.6	91.6	 742	OK
 215	4000	95.0	95.0	 807	high noise
 216	   0	85.9	85.9	 715	OK
 217	   0	92.3	92.3	 682	OK
 218	   0	88.3	88.3	 617	OK
 219	   0	95.1	95.1	 708	OK
 220	4000	91.4	91.4	 817	high noise
 221	   0	92.2	92.2	 617	OK
 222	4000	77.9	77.9	 824	high noise
 223	   0	86.9	86.9	 588	OK
 224	   0	87.5	87.5	 694	OK
 225	   0	91.1	91.1	 715	OK
 226	   0	88.7	88.7	 545	OK
 227	   0	90.3	90.3	 736	OK
 228	   0	83.7	83.7	 682	OK
 229	   0	87.2	87.2	 781	OK
 230	   0	90.5	90.5	 664	OK
 231	   0	91.1	91.1	 615	OK
 232	   0	85.2	85.2	 678	OK
 233	4000	80.5	80.5	 819	high noise
 234	   0	85.6	85.6	 652	OK
 235	4000	86.8	86.8	 835	high noise
