#chan	code	gain	offset	innse	comment
   0	4000	87.5	87.5	 759	high noise
   1	   0	85.3	85.3	 630	OK
   2	   0	76.4	76.4	 604	OK
   3	   0	91.6	91.6	 557	OK
   4	   0	91.9	91.9	 625	OK
   5	   0	87.7	87.7	 605	OK
   6	1000	86.0	86.0	 516	unbonded
   7	   0	87.2	87.2	 562	OK
   8	   0	79.8	79.8	 648	OK
   9	4000	87.8	87.8	 696	high noise
  10	   0	86.0	86.0	 665	OK
  11	4000	77.5	77.5	 738	high noise
  12	1000	84.9	84.9	 500	unbonded
  13	   0	85.8	85.8	 619	OK
  14	   0	83.7	83.7	 672	OK
  15	   0	85.7	85.7	 573	OK
  16	   0	87.9	87.9	 551	OK
  17	   0	84.7	84.7	 577	OK
  18	1000	82.3	82.3	 414	unbonded
  19	   0	86.1	86.1	 596	OK
  20	   0	89.8	89.8	 686	OK
  21	   0	87.2	87.2	 574	OK
  22	   0	85.4	85.4	 572	OK
  23	4000	82.4	82.4	 732	high noise
  24	1000	86.2	86.2	 535	unbonded
  25	   0	87.8	87.8	 692	OK
  26	   0	86.2	86.2	 581	OK
  27	   0	90.8	90.8	 588	OK
  28	   0	92.9	92.9	 688	OK
  29	   0	83.2	83.2	 576	OK
  30	1000	80.9	80.9	 457	unbonded
  31	   0	84.2	84.2	 612	OK
  32	   0	86.5	86.5	 622	OK
  33	   0	82.5	82.5	 639	OK
  34	1000	82.8	82.8	 495	unbonded
  35	1000	87.1	87.1	 442	unbonded
  36	   0	87.3	87.3	 666	OK
  37	   0	87.0	87.0	 541	OK
  38	1000	84.7	84.7	 520	unbonded
  39	   0	83.5	83.5	 639	OK
  40	   0	85.6	85.6	 624	OK
  41	   0	88.0	88.0	 591	OK
  42	   0	89.6	89.6	 568	OK
  43	   0	94.0	94.0	 580	OK
  44	   0	84.7	84.7	 542	OK
  45	   0	83.2	83.2	 576	OK
  46	1000	84.6	84.6	 486	unbonded
  47	   0	90.2	90.2	 600	OK
  48	   0	87.0	87.0	 606	OK
  49	1000	84.2	84.2	 472	unbonded
  50	   0	75.3	75.3	 545	OK
  51	1000	89.3	89.3	 535	unbonded
  52	4000	89.4	89.4	 749	high noise
  53	   0	87.6	87.6	 672	OK
  54	1000	90.0	90.0	 538	unbonded
  55	   0	92.4	92.4	 587	OK
  56	   0	88.4	88.4	 665	OK
  57	   0	92.8	92.8	 591	OK
  58	   0	98.2	98.2	 591	OK
  59	1000	90.4	90.4	 520	unbonded
  60	   0	88.8	88.8	 646	OK
  61	4000	88.3	88.3	 761	high noise
  62	   0	93.3	93.3	 577	OK
  63	   0	103.2	103.2	 568	OK
  64	   0	90.6	90.6	 683	OK
  65	   0	93.1	93.1	 663	OK
  66	4000	91.5	91.5	 697	high noise
  67	   0	80.0	80.0	 576	OK
  68	1000	95.8	95.8	 422	unbonded
  69	   0	99.6	99.6	 684	OK
  70	   0	95.8	95.8	 566	OK
  71	1000	84.0	84.0	 467	unbonded
  72	   0	80.2	80.2	 679	OK
  73	   0	90.6	90.6	 693	OK
  74	   0	94.3	94.3	 571	OK
  75	4000	84.2	84.2	 709	high noise
  76	   0	84.8	84.8	 633	OK
  77	   0	88.5	88.5	 644	OK
  78	1000	89.5	89.5	 536	unbonded
  79	4000	83.0	83.0	 751	high noise
  80	   0	90.5	90.5	 631	OK
  81	   0	89.3	89.3	 634	OK
  82	   0	86.7	86.7	 592	OK
  83	   0	92.6	92.6	 615	OK
  84	   0	86.5	86.5	 591	OK
  85	   0	86.6	86.6	 601	OK
  86	   0	86.0	86.0	 571	OK
  87	1000	89.5	89.5	 467	unbonded
  88	4000	83.7	83.7	 766	high noise
  89	   0	91.2	91.2	 648	OK
  90	   0	82.8	82.8	 684	OK
  91	1000	90.0	90.0	 493	unbonded
  92	   0	91.9	91.9	 664	OK
  93	   0	85.4	85.4	 568	OK
  94	   0	90.3	90.3	 605	OK
  95	   0	85.2	85.2	 630	OK
  96	   0	84.1	84.1	 657	OK
  97	   0	83.0	83.0	 650	OK
  98	1000	92.5	92.5	 537	unbonded
  99	   0	89.0	89.0	 646	OK
 100	   0	84.1	84.1	 560	OK
 101	   0	87.7	87.7	 601	OK
 102	1000	89.4	89.4	 530	unbonded
 103	1000	82.4	82.4	 467	unbonded
 104	   0	78.4	78.4	 555	OK
 105	   0	89.5	89.5	 613	OK
 106	   0	79.8	79.8	 691	OK
 107	4000	83.7	83.7	 720	high noise
 108	   0	93.2	93.2	 634	OK
 109	1000	85.6	85.6	 482	unbonded
 110	   0	84.3	84.3	 640	OK
 111	   0	83.6	83.6	 581	OK
 112	   0	91.2	91.2	 600	OK
 113	   0	82.3	82.3	 635	OK
 114	4000	87.4	87.4	 720	high noise
 115	   0	87.3	87.3	 547	OK
 116	   0	83.8	83.8	 592	OK
 117	   0	89.6	89.6	 678	OK
 118	   0	85.7	85.7	 558	OK
 119	   0	86.7	86.7	 647	OK
 120	   0	89.1	89.1	 690	OK
 121	1000	81.7	81.7	 406	unbonded
 122	1000	91.8	91.8	 481	unbonded
 123	4000	81.5	81.5	 700	high noise
 124	   0	81.9	81.9	 673	OK
 125	   0	86.6	86.6	 596	OK
 126	   0	88.8	88.8	 653	OK
